Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Delivery_Days
ID-2022-DL129257-42312,22/11/04,9/11/22,Second Class,DL-129257,Daniel Lacy,Consumer,Warrnambool,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-4828,Office Supplies,Binders,"Ibico Index Tab, Clear",21,4,0.4,-13,2,Medium,5
ID-2022-ND184607-42175,22/06/20,25/06/22,Standard Class,ND-184607,Neil Ducich,Corporate,Perth,Western Australia,Australia,Oceania,Asia Pacific,FUR-FU-4075,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",45,2,0.1,15,2,Medium,5
IN-2022-AA106457-42181,22/06/26,28/06/22,Second Class,AA-106457,Anna Andreadi,Consumer,Bendigo,Victoria,Australia,Oceania,Asia Pacific,OFF-PA-3992,Office Supplies,Paper,"Eaton Computer Printout Paper, Premium",95,4,0.1,39,2,Medium,2
IN-2022-EH137657-42367,22/12/29,3/01/16,Second Class,EH-137657,Edward Hooks,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-AR-3481,Office Supplies,Art,"Binney & Smith Highlighters, Blue",74,5,0.1,-3,2,Medium,5
IN-2022-GR145607-42047,22/02/12,17/02/22,Standard Class,GR-145607,Georgia Rosenberg,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-FU-5723,Furniture,Furnishings,"Rubbermaid Door Stop, Black",39,1,0.1,2,2,Medium,5
IN-2022-RB193307-42187,22/07/02,6/07/22,Standard Class,RB-193307,Randy Bradley,Consumer,Wagga Wagga,New South Wales,Australia,Oceania,Asia Pacific,OFF-FA-6193,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",53,4,0,26,2,Medium,4
IN-2022-CM123857-42020,22/01/16,22/01/22,Standard Class,CM-123857,Christopher Martinez,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-EN-3111,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",40,2,0.1,7,2,Medium,6
ID-2022-JB160007-42069,22/03/06,11/03/22,Standard Class,JB-160007,Joy Bell-,Consumer,Mandurah,Western Australia,Australia,Oceania,Asia Pacific,OFF-AR-6118,Office Supplies,Art,"Stanley Pencil Sharpener, Easy-Erase",46,2,0.1,19,2,Medium,5
IN-2022-MS1798092-42021,22/01/10,17/01/22,Standard Class,MS-1798092,Michael Stewart,Corporate,Christchurch,Canterbury,New Zealand,Oceania,Asia Pacific,OFF-SU-4120,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",27,1,0,6,2,Low,7
IN-2022-AR103457-42267,22/09/20,27/09/22,Standard Class,AR-103457,Alex Russell,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-EN-4906,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled",39,6,0.1,7,2,Medium,7
ID-2022-HG148457-42357,22/12/19,26/12/22,Standard Class,HG-148457,Harry Greene,Consumer,Caloundra,Queensland,Australia,Oceania,Asia Pacific,OFF-SU-2984,Office Supplies,Supplies,"Acme Ruler, Easy Grip",65,4,0.1,-1,2,Medium,7
ID-2022-HA149207-42328,22/11/20,26/11/22,Standard Class,HA-149207,Helen Andreada,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-LA-4685,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set",44,7,0.1,-4,2,Medium,6
IN-2022-JL151757-42151,22/05/27,31/05/22,Standard Class,JL-151757,James Lanier,Home Office,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-LA-4688,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",17,3,0.1,1,2,High,4
IN-2022-MM180557-42343,22/12/05,11/12/22,Standard Class,MM-180557,Michelle Moray,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-FA-3063,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",60,4,0.1,15,2,Medium,6
ID-2022-BM1165092-42213,22/07/28,29/07/22,First Class,BM-1165092,Brian Moss,Corporate,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,OFF-LA-5375,Office Supplies,Labels,"Novimex Color Coded Labels, Adjustable",12,2,0.4,-5,2,Critical,1
IN-2022-CY127457-42167,22/06/12,16/06/22,Standard Class,CY-127457,Craig Yedwab,Corporate,Tamworth,New South Wales,Australia,Oceania,Asia Pacific,OFF-AR-5910,Office Supplies,Art,"Sanford Highlighters, Blue",62,4,0,18,2,Medium,4
IN-2022-BM111407-42227,22/08/11,15/08/22,Standard Class,BM-111407,Becky Martin,Consumer,Wodonga,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-4830,Office Supplies,Binders,"Ibico Index Tab, Economy",37,4,0.1,14,2,High,4
ID-2022-HA1490592-42287,22/10/10,14/10/22,Standard Class,HA-1490592,Helen Abelman,Consumer,Gisborne,Gisborne,New Zealand,Oceania,Asia Pacific,OFF-EN-4905,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50",31,4,0.6,-32,2,High,4
ID-2022-IG150857-42348,22/12/10,14/12/22,Standard Class,IG-150857,Ivan Gibson,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,OFF-EN-5022,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",18,2,0.4,-7,2,High,4
ID-2022-JC1577592-42334,22/11/26,30/11/22,Second Class,JC-1577592,John Castell,Consumer,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,OFF-BI-2899,Office Supplies,Binders,"Acco Binding Machine, Clear",60,2,0.4,-5,2,Medium,4
IN-2022-KF162857-42115,22/04/21,25/04/22,Standard Class,KF-162857,Karen Ferguson,Home Office,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-PA-3991,Office Supplies,Paper,"Eaton Computer Printout Paper, Multicolor",50,2,0.1,15,2,High,4
ID-2022-JE157457-42180,22/06/25,30/06/22,Standard Class,JE-157457,Joel Eaton,Consumer,Cairns,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-5372,Furniture,Chairs,"Novimex Chairmat, Red",33,1,0.4,-6,2,Medium,5
IN-2022-SV207857-42235,22/08/19,23/08/22,Standard Class,SV-207857,Stewart Visinsky,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-SU-4978,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",51,2,0.1,14,2,Medium,4
IN-2022-KF162857-42115,22/04/21,25/04/22,Standard Class,KF-162857,Karen Ferguson,Home Office,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-BI-2902,Office Supplies,Binders,"Acco Binding Machine, Recycled",92,2,0.1,17,2,High,4
IN-2022-GR145607-42047,22/02/12,17/02/22,Standard Class,GR-145607,Georgia Rosenberg,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-3720,Office Supplies,Binders,"Cardinal Binder, Clear",47,4,0.1,21,2,Medium,5
ID-2022-RH194957-42016,22/01/12,18/01/22,Standard Class,RH-194957,Rick Hansen,Consumer,Bundaberg,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-3492,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",33,2,0.4,0,2,Medium,6
IN-2022-BS117557-42087,22/03/24,24/03/22,Same Day,BS-117557,Bruce Stewart,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-PA-4160,Office Supplies,Paper,"Enermax Memo Slips, Multicolor",15,1,0.1,4,2,Critical,0
IN-2022-JH159107-42039,22/02/04,8/02/22,Standard Class,JH-159107,Jonathan Howell,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,OFF-ST-4251,Office Supplies,Storage,"Fellowes Box, Industrial",54,3,0.1,10,2,Medium,4
ID-2022-BH117107-42341,22/12/03,5/12/22,Second Class,BH-117107,Brosina Hoffman,Consumer,Toowoomba,Queensland,Australia,Oceania,Asia Pacific,OFF-LA-4680,Office Supplies,Labels,"Hon Removable Labels, Laser Printer Compatible",12,2,0.4,-4,2,Critical,2
IN-2022-NH186107-42239,22/08/23,28/08/22,Standard Class,NH-186107,Nicole Hansen,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-FA-5481,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",31,4,0.1,-2,2,Medium,5
IN-2022-SZ200357-42190,22/07/05,9/07/22,Standard Class,SZ-200357,Sam Zeldin,Home Office,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-LA-3260,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set",36,3,0.1,2,2,Medium,4
ID-2022-HM148607-42243,22/08/27,1/09/22,Standard Class,HM-148607,Harry Marie,Corporate,Hobart,Tasmania,Australia,Oceania,Asia Pacific,OFF-PA-6616,Office Supplies,Paper,"Xerox Message Books, Recycled",48,4,0.4,-26,2,Medium,5
IN-2022-JH161807-42140,22/05/16,20/05/22,Standard Class,JH-161807,Justin Hirsh,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-ST-5686,Office Supplies,Storage,"Rogers Box, Blue",21,1,0.1,4,2,High,4
IN-2022-LT167657-42363,22/12/25,1/01/16,Standard Class,LT-167657,Larry Tron,Consumer,Townsville,Queensland,Australia,Oceania,Asia Pacific,OFF-LA-4659,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",15,2,0.1,6,2,Low,7
IN-2022-CM123857-42020,22/01/16,22/01/22,Standard Class,CM-123857,Christopher Martinez,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-PA-4468,Office Supplies,Paper,"Green Bar Computer Printout Paper, Premium",53,2,0.1,22,2,Medium,6
IN-2022-JL151757-42151,22/05/27,31/05/22,Standard Class,JL-151757,James Lanier,Home Office,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-6024,Office Supplies,Storage,"Smead Box, Industrial",20,2,0.1,8,2,High,4
ID-2022-SC208007-42166,22/06/11,14/06/22,First Class,SC-208007,Stuart Calhoun,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-BI-3246,Office Supplies,Binders,"Avery Binder Covers, Clear",12,2,0.4,-4,2,High,3
ID-2022-EM138107-42097,22/04/03,7/04/22,Standard Class,EM-138107,Eleni McCrary,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-FA-5478,Office Supplies,Fasteners,"OIC Rubber Bands, Metal",61,4,0.1,-6,2,Medium,4
IN-2022-SW202457-42251,22/09/04,5/09/22,First Class,SW-202457,Scot Wooten,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-3739,Office Supplies,Binders,"Cardinal Index Tab, Economy",23,3,0.1,6,2,High,1
ID-2022-VG217907-42219,22/08/03,3/08/22,Same Day,VG-217907,Vivek Gonzalez,Consumer,Cairns,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-5918,Office Supplies,Art,"Sanford Markers, Easy-Erase",14,1,0.4,0,2,Medium,0
IN-2022-DB129707-42143,22/05/19,24/05/22,Second Class,DB-129707,Darren Budd,Corporate,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-FA-6199,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",29,2,0.1,12,2,Medium,5
IN-2022-CK125957-42241,22/08/25,29/08/22,Standard Class,CK-125957,Clytie Kelty,Consumer,Mandurah,Western Australia,Australia,Oceania,Asia Pacific,OFF-ST-6059,Office Supplies,Storage,"Smead Shelving, Single Width",44,1,0.1,-2,2,Medium,4
IN-2022-DK132257-42368,22/12/30,4/01/16,Standard Class,DK-132257,Dean Katz,Corporate,Caloundra,Queensland,Australia,Oceania,Asia Pacific,OFF-LA-4541,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set",27,3,0.1,6,2,Medium,5
ID-2022-GH144107-42308,22/10/31,4/11/22,Standard Class,GH-144107,Gary Hansen,Home Office,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-LA-5382,Office Supplies,Labels,"Novimex File Folder Labels, 5000 Label Set",38,5,0.1,0,2,Medium,4
ID-2022-AO108107-42143,22/05/19,25/05/22,Standard Class,AO-108107,Anthony O'Donnell,Corporate,Hobart,Tasmania,Australia,Oceania,Asia Pacific,OFF-BI-2918,Office Supplies,Binders,"Acco Index Tab, Durable",26,5,0.4,-7,2,Medium,6
ID-2022-SW202757-42216,22/07/31,6/08/22,Standard Class,SW-202757,Scott Williamson,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,OFF-SU-6165,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",36,2,0.4,0,2,Medium,6
ID-2022-VG217907-42102,22/04/08,10/04/22,Second Class,VG-217907,Vivek Gonzalez,Consumer,Albury,New South Wales,Australia,Oceania,Asia Pacific,OFF-FA-5475,Office Supplies,Fasteners,"OIC Rubber Bands, 12 Pack",29,2,0.1,-2,2,High,2
ID-2022-IL1510092-42209,22/07/24,27/07/22,First Class,IL-1510092,Ivan Liston,Consumer,Dunedin,Otago,New Zealand,Oceania,Asia Pacific,OFF-FA-5481,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",31,6,0.4,-20,2,High,3
IN-2022-MB180857-42172,22/06/17,23/06/22,Standard Class,MB-180857,Mick Brown,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-FA-6208,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",36,3,0.1,9,2,Medium,6
IN-2022-DW131957-42181,22/06/26,2/07/22,Standard Class,DW-131957,David Wiener,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-PA-5891,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor",32,2,0.1,9,2,Medium,6
ID-2022-JE161657-42145,22/05/21,26/05/22,Standard Class,JE-161657,Justin Ellison,Corporate,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,OFF-ST-4261,Office Supplies,Storage,"Fellowes Folders, Blue",47,3,0.4,-2,2,Medium,5
IN-2022-AF1087092-42314,22/11/06,9/11/22,First Class,AF-1087092,Art Ferguson,Consumer,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,OFF-AR-3494,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",16,1,0.4,0,2,Medium,3
ID-2022-CR125807-42187,22/07/02,7/07/22,Standard Class,CR-125807,Clay Rozendal,Home Office,Hobart,Tasmania,Australia,Oceania,Asia Pacific,FUR-FU-6278,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",26,2,0.4,-10,2,Medium,5
IN-2022-JS158807-42059,22/02/24,27/02/22,First Class,JS-158807,John Stevenson,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-3465,Office Supplies,Art,"BIC Pens, Easy-Erase",13,1,0.1,1,2,Critical,3
IN-2022-JH159857-42354,22/12/16,20/12/22,Standard Class,JH-159857,Joseph Holt,Consumer,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-4102,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack",31,1,0,2,2,Medium,4
ID-2022-JE157457-42180,22/06/25,30/06/22,Standard Class,JE-157457,Joel Eaton,Consumer,Cairns,Queensland,Australia,Oceania,Asia Pacific,OFF-LA-3300,Office Supplies,Labels,"Avery Legal Exhibit Labels, Laser Printer Compatible",27,4,0.4,-12,2,Medium,5
IN-2022-TG213107-42332,22/11/24,29/11/22,Standard Class,TG-213107,Toby Gnade,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-6108,Office Supplies,Art,"Stanley Canvas, Water Color",94,2,0.1,25,2,Medium,5
IN-2022-BE113357-42302,22/10/25,29/10/22,Standard Class,BE-113357,Bill Eplett,Home Office,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-AR-3525,Office Supplies,Art,"Boston Canvas, Blue",48,1,0.1,15,2,Medium,4
IN-2022-JO155507-42241,22/08/25,29/08/22,Standard Class,JO-155507,Jesus Ocampo,Home Office,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-EN-4438,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",24,2,0.1,6,2,High,4
ID-2022-LC1705092-42098,22/04/04,9/04/22,Standard Class,LC-1705092,Liz Carlisle,Consumer,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,FUR-FU-3038,Furniture,Furnishings,"Advantus Light Bulb, Durable",41,4,0.4,-9,2,Medium,5
IN-2022-HP148157-42098,22/04/04,7/04/22,Second Class,HP-148157,Harold Pawlan,Home Office,Wagga Wagga,New South Wales,Australia,Oceania,Asia Pacific,OFF-BI-4807,Office Supplies,Binders,"Ibico Binder Covers, Clear",26,2,0,5,2,High,3
ID-2022-JP154607-42289,22/10/12,16/10/22,Standard Class,JP-154607,Jennifer Patt,Corporate,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-FA-5478,Office Supplies,Fasteners,"OIC Rubber Bands, Metal",30,2,0.1,-3,2,Medium,4
ID-2022-HA1490592-42287,22/10/10,14/10/22,Standard Class,HA-1490592,Helen Abelman,Consumer,Gisborne,Gisborne,New Zealand,Oceania,Asia Pacific,OFF-LA-3297,Office Supplies,Labels,"Avery Legal Exhibit Labels, 5000 Label Set",18,4,0.6,-7,2,High,4
IN-2022-CL118907-42048,22/02/13,18/02/22,Standard Class,CL-118907,Carl Ludwig,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-SU-4317,Office Supplies,Supplies,"Fiskars Scissors, Serrated",35,2,0.1,11,2,Medium,5
ID-2022-DL129257-42312,22/11/04,9/11/22,Second Class,DL-129257,Daniel Lacy,Consumer,Warrnambool,Victoria,Australia,Oceania,Asia Pacific,OFF-BI-3722,Office Supplies,Binders,"Cardinal Binder, Economy",16,2,0.4,-4,2,Medium,5
IN-2022-TB216257-42328,22/11/20,25/11/22,Standard Class,TB-216257,Trudy Brown,Consumer,Whyalla,South Australia,Australia,Oceania,Asia Pacific,OFF-LA-4537,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",61,6,0.1,8,2,Medium,5
IN-2022-JF152957-42118,22/04/24,28/04/22,Second Class,JF-152957,Jason Fortune-,Consumer,Melbourne,Victoria,Australia,Oceania,Asia Pacific,OFF-EN-4454,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",44,2,0.1,18,2,Medium,4
IN-2022-MG176957-42145,22/05/21,25/05/22,Standard Class,MG-176957,Maureen Gnade,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-BI-6376,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",30,3,0.1,10,2,Medium,4
ID-2022-RD199307-42269,22/09/22,28/09/22,Standard Class,RD-199307,Russell D'Ascenzo,Consumer,Hobart,Tasmania,Australia,Oceania,Asia Pacific,OFF-LA-4526,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set",23,3,0.4,-13,2,Medium,6
IN-2022-SL2022592-42257,22/09/10,15/09/22,Standard Class,SL-2015592,Sara Luxemburg,Home Office,Palmerston North,Manawatu-Wanganui,New Zealand,Oceania,Asia Pacific,OFF-EN-4432,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint",39,2,0,4,2,Medium,5
ID-2022-CC126107-42083,22/03/20,25/03/22,Standard Class,CC-126107,Corey Catlett,Corporate,Ballarat,Victoria,Australia,Oceania,Asia Pacific,OFF-LA-4526,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set",47,4,0.1,-2,2,Medium,5
ID-2022-MG176957-42264,22/09/17,22/09/22,Standard Class,MG-176957,Maureen Gnade,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,FUR-CH-4627,Furniture,Chairs,"Hon Bag Chairs, Black",51,2,0.4,-33,2,High,5
ID-2022-TH212357-42175,22/06/20,23/06/22,Second Class,TH-212357,Tiffany House,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-SU-6165,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",27,1,0.1,9,2,Medium,3
ID-2022-TB215957-42320,22/11/12,17/11/22,Standard Class,TB-215957,Troy Blackwell,Consumer,Orange,New South Wales,Australia,Oceania,Asia Pacific,OFF-EN-4433,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50",15,1,0.1,-1,2,High,5
IN-2022-CS1249092-42292,22/10/15,21/10/22,Standard Class,CS-1249092,Cindy Schnelling,Corporate,Christchurch,Canterbury,New Zealand,Oceania,Asia Pacific,OFF-SU-6160,Office Supplies,Supplies,"Stiletto Box Cutter, Easy Grip",37,1,0,11,2,Medium,6
ID-2022-KC166757-42367,22/12/29,2/01/16,Standard Class,KC-166757,Kimberly Carter,Corporate,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-BI-2895,Office Supplies,Binders,"Acco Binder, Clear",26,2,0.1,3,2,Medium,4
ID-2022-AG1030092-42132,22/05/08,12/05/22,Standard Class,AG-1030092,Aleksandra Gannaway,Corporate,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,OFF-AR-3461,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",17,1,0.4,-1,2,High,4
IN-2022-HW149357-42288,22/10/11,16/10/22,Second Class,HW-149357,Helen Wasserman,Corporate,Mandurah,Western Australia,Australia,Oceania,Asia Pacific,OFF-SU-6166,Office Supplies,Supplies,"Stiletto Letter Opener, High Speed",25,1,0.1,5,2,Medium,5
IN-2022-ML1804092-42048,22/02/13,18/02/22,Standard Class,ML-1804092,Michelle Lonsdale,Corporate,Porirua,Wellington,New Zealand,Oceania,Asia Pacific,OFF-FA-3074,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",27,2,0,4,2,Medium,5
ID-2022-NR1855092-42133,22/05/09,14/05/22,Standard Class,NR-1855092,Nick Radford,Consumer,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,OFF-LA-5391,Office Supplies,Labels,"Novimex Removable Labels, 5000 Label Set",35,6,0.4,-23,2,Medium,5
IN-2022-AM107057-42047,22/02/12,14/02/22,Second Class,AM-107057,Anne McFarland,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-BI-6374,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",47,5,0.1,7,2,Medium,2
ID-2022-BO114257-42364,22/12/26,30/12/22,Second Class,BO-114257,Bobby Odegard,Consumer,Toowoomba,Queensland,Australia,Oceania,Asia Pacific,OFF-EN-4907,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Security-Tint",13,2,0.4,-4,2,High,4
IN-2022-DC1285092-42180,22/06/25,2/07/22,Standard Class,DC-1285092,Dan Campbell,Consumer,Porirua,Wellington,New Zealand,Oceania,Asia Pacific,OFF-FA-6185,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",33,2,0,15,2,Medium,7
IN-2022-SC2057592-42251,22/09/04,6/09/22,Second Class,SC-2057592,Sonia Cooley,Consumer,Wellington,Wellington,New Zealand,Oceania,Asia Pacific,FUR-FU-3066,Furniture,Furnishings,"Advantus Stacking Tray, Durable",26,1,0,9,2,Medium,2
IN-2022-BG110357-42250,22/09/03,5/09/22,Second Class,BG-110357,Barry Gonzalez,Consumer,Hobart,Tasmania,Australia,Oceania,Asia Pacific,OFF-SU-4317,Office Supplies,Supplies,"Fiskars Scissors, Serrated",23,2,0.4,0,2,High,2
ID-2022-DW135857-42339,22/12/01,7/12/22,Standard Class,DW-135857,Dorothy Wardle,Corporate,Geelong,Victoria,Australia,Oceania,Asia Pacific,TEC-AC-4153,Technology,Accessories,"Enermax Flash Drive, Programmable",51,2,0.4,-30,2,Medium,6
ID-2022-KB164057-42283,22/10/06,13/10/22,Standard Class,KB-164057,Katrina Bavinger,Home Office,Mackay,Queensland,Australia,Oceania,Asia Pacific,OFF-LA-3312,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",12,2,0.4,-4,2,Low,7
IN-2022-KN164507-42332,22/11/24,26/11/22,First Class,KN-164507,Kean Nguyen,Corporate,Perth,Western Australia,Australia,Oceania,Asia Pacific,OFF-PA-4148,Office Supplies,Paper,"Enermax Computer Printout Paper, Multicolor",80,3,0.1,12,2,Medium,2
IN-2022-FC142457-42327,22/11/19,24/11/22,Second Class,FC-142457,Frank Carlisle,Home Office,Lismore,New South Wales,Australia,Oceania,Asia Pacific,OFF-BI-6377,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",31,3,0.1,7,2,Medium,5
IN-2022-BM111407-42201,22/07/16,21/07/22,Standard Class,BM-111407,Becky Martin,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-LA-4693,Office Supplies,Labels,"Hon Shipping Labels, 5000 Label Set",23,2,0,4,2,Medium,5
IN-2022-DJ136307-42134,22/05/10,14/05/22,Second Class,DJ-136307,Doug Jacobs,Consumer,Bundaberg,Queensland,Australia,Oceania,Asia Pacific,OFF-ST-5686,Office Supplies,Storage,"Rogers Box, Blue",43,2,0.1,9,2,High,4
